SessionID,Player1Strategy,Player2Strategy,Rounds,Player1Score,Player2Score,T,R,P,S,NoiseLevel
202510131202P1RandomP2GrimTriggerR10G3,Random,GrimTrigger,10,26,26,5,3,1,0,0.000000
202510131202P1RandomP2GrimTriggerR10G3,Random,GrimTrigger,10,5,30,5,3,1,0,0.000000
202510131202P1RandomP2GrimTriggerR10G3,Random,GrimTrigger,10,4,34,5,3,1,0,0.000000
