SessionID,Player1Strategy,Player2Strategy,Rounds,Player1Score,Player2Score,T,R,P,S,NoiseLevel
202510161035P1ALLCP2TFTR50G5,ALLC,TFT,50,118,133,5,3,1,0,0.500000
202510161035P1ALLCP2TFTR50G5,ALLC,TFT,50,131,101,5,3,1,0,0.500000
202510161035P1ALLCP2TFTR50G5,ALLC,TFT,50,115,100,5,3,1,0,0.500000
202510161035P1ALLCP2TFTR50G5,ALLC,TFT,50,100,115,5,3,1,0,0.500000
202510161035P1ALLCP2TFTR50G5,ALLC,TFT,50,80,135,5,3,1,0,0.500000
